worker_id,name,city,zone_id,registration_date,weeks_active,is_eligible,worker_type,platforms,n_platforms,hours_per_day,active_days_per_week,weekly_earnings_avg,loyalty_weeks,loyalty_discount,autopay_enabled,autopay_discount,multi_platform_score,hist_claim_count,zone_risk_score
W000160,Sunita Mehta,Ahmedabad,Z0091,2025-10-18,10,True,full_time,Swiggy|Zomato,2,7.4,4,2386.75,2,0.02,False,0.0,0.481,1,0.3129
W000161,Nisha Krishnan,Bengaluru,Z0053,2025-01-12,50,True,full_time,Amazon_Flex,1,7.3,5,2707.07,13,0.13,False,0.0,0.286,2,0.4124
W000162,Manoj Iyer,Hyderabad,Z0060,2024-09-19,66,True,super_active,Blinkit|Zomato,2,11.0,5,3581.81,0,0.0,False,0.0,0.433,5,0.3518
W000163,Ramesh Sundar,Bengaluru,Z0054,2024-09-15,67,True,full_time,Blinkit,1,8.1,6,3543.24,0,0.0,False,0.0,0.262,7,0.3261
W000164,Pooja Mishra,Ahmedabad,Z0090,2024-02-22,96,True,part_time,Zomato|Blinkit,2,4.2,5,1638.4,1,0.01,False,0.0,0.498,4,0.3766
W000165,Anjali Verma,Chennai,Z0001,2025-07-16,24,True,full_time,Amazon_Flex,1,8.9,5,3942.05,2,0.02,True,0.05,0.264,1,0.3464
W000166,Nisha Krishnan,Mumbai,Z0097,2025-09-16,15,True,super_active,Blinkit|Zepto,2,10.1,4,3936.98,4,0.04,False,0.0,0.491,2,0.75
W000167,Pooja Mishra,Chennai,Z0096,2024-10-06,64,True,full_time,Zepto|Swiggy,2,7.7,3,1899.93,17,0.15,False,0.0,0.466,3,0.75
W000168,Pooja Mishra,Delhi,Z0029,2025-09-21,14,True,super_active,Amazon_Flex|Blinkit,2,10.9,6,6366.13,7,0.07,False,0.0,0.478,0,0.4182
W000169,Vijay Das,Chennai,Z0004,2025-02-12,46,True,super_active,Blinkit,1,13.8,3,3047.19,2,0.02,True,0.05,0.217,0,0.4164
W000170,Divya Babu,Kolkata,Z0086,2024-03-20,93,True,part_time,Blinkit|Swiggy|Zepto|Zomato,4,3.2,4,1085.75,1,0.01,True,0.05,0.883,4,0.4704
W000171,Ramesh Sundar,Hyderabad,Z0069,2025-01-14,50,True,full_time,Zomato|Blinkit|Amazon_Flex,3,7.3,5,3091.08,1,0.01,False,0.0,0.651,1,0.3592
W000172,Arjun Singh,Kolkata,Z0085,2024-09-28,65,True,super_active,Zomato,1,11.6,6,4404.79,3,0.03,True,0.05,0.235,3,0.499
W000173,Suresh Reddy,Kolkata,Z0083,2024-08-02,73,True,full_time,Blinkit,1,8.8,4,2489.62,5,0.05,False,0.0,0.236,3,0.4231
W000174,Kiran Gupta,Hyderabad,Z0060,2024-08-17,71,True,part_time,Swiggy|Zomato,2,4.9,5,2208.52,8,0.08,True,0.05,0.455,2,0.3518
W000175,Arun Shah,Bengaluru,Z0049,2025-05-12,33,True,part_time,Amazon_Flex|Swiggy,2,4.7,7,3218.63,3,0.03,False,0.0,0.425,3,0.373
W000176,Kiran Gupta,Mumbai,Z0042,2024-01-16,102,True,super_active,Amazon_Flex|Blinkit,2,12.1,5,6322.33,11,0.11,False,0.0,0.46,2,0.5489
W000177,Kiran Gupta,Mumbai,Z0097,2025-03-20,40,True,full_time,Blinkit,1,8.9,5,4946.15,0,0.0,False,0.0,0.27,3,0.75
W000178,Nisha Krishnan,Chennai,Z0011,2024-08-07,73,True,full_time,Blinkit|Zomato|Amazon_Flex,3,7.3,4,2549.6,5,0.05,False,0.0,0.691,2,0.4109
W000179,Deepa Pillai,Chennai,Z0007,2024-10-27,61,True,super_active,Amazon_Flex,1,13.2,6,5256.37,11,0.11,False,0.0,0.219,3,0.4632
W000180,Priya Sharma,Kolkata,Z0084,2024-04-12,89,True,part_time,Zomato,1,4.5,5,1806.29,3,0.03,True,0.05,0.202,4,0.4442
W000181,Deepa Pillai,Mumbai,Z0097,2025-08-25,18,True,full_time,Zomato,1,8.3,6,3816.38,7,0.07,True,0.05,0.235,1,0.75
W000182,Divya Babu,Delhi,Z0026,2024-05-27,83,True,full_time,Zomato,1,8.2,5,3115.06,0,0.0,True,0.05,0.226,4,0.4921
W000183,Meena Patel,Delhi,Z0020,2024-08-13,72,True,part_time,Swiggy|Zepto|Blinkit,3,3.5,5,1724.19,2,0.02,True,0.05,0.629,3,0.4737
W000184,Kiran Gupta,Pune,Z0073,2024-06-10,81,True,full_time,Swiggy|Blinkit|Amazon_Flex,3,8.8,7,4885.23,9,0.09,True,0.05,0.619,2,0.244
W000185,Divya Babu,Kolkata,Z0099,2024-09-05,68,True,full_time,Amazon_Flex|Swiggy|Zepto,3,7.6,4,2544.59,0,0.0,True,0.05,0.69,6,0.75
W000186,Meena Patel,Chennai,Z0096,2025-04-20,36,True,full_time,Zomato|Swiggy|Blinkit,3,7.2,6,3082.71,0,0.0,True,0.05,0.609,1,0.75
W000187,Rohit Joshi,Pune,Z0075,2024-07-22,75,True,full_time,Zomato|Amazon_Flex|Blinkit,3,8.3,4,2244.38,22,0.15,False,0.0,0.698,3,0.3153
W000188,Arjun Singh,Bengaluru,Z0051,2024-06-02,82,True,part_time,Swiggy,1,4.0,5,1377.92,9,0.09,False,0.0,0.275,3,0.3846
W000189,Meena Patel,Pune,Z0076,2024-04-25,87,True,part_time,Swiggy,1,4.7,5,1482.56,11,0.11,False,0.0,0.228,1,0.3509
W000190,Ramesh Sundar,Ahmedabad,Z0090,2024-05-27,83,True,full_time,Amazon_Flex|Zomato,2,7.1,5,2080.98,8,0.08,False,0.0,0.456,2,0.3766
W000191,Lakshmi Rao,Chennai,Z0101,2025-11-29,4,True,full_time,Zomato,1,8.4,4,2850.98,4,0.04,False,0.0,0.244,0,0.5
W000192,Arjun Singh,Hyderabad,Z0069,2025-08-12,20,True,full_time,Blinkit|Amazon_Flex,2,7.8,4,2968.15,0,0.0,True,0.05,0.417,2,0.3592
W000193,Sunita Mehta,Hyderabad,Z0065,2025-06-30,26,True,full_time,Amazon_Flex|Zomato,2,8.7,5,3370.17,0,0.0,True,0.05,0.404,1,0.3346
W000194,Sunita Mehta,Hyderabad,Z0063,2024-12-01,56,True,part_time,Zomato,1,4.7,5,1652.52,19,0.15,True,0.05,0.284,2,0.4175
W000195,Sunita Mehta,Bengaluru,Z0047,2024-04-03,91,True,super_active,Blinkit|Swiggy,2,12.9,6,6192.49,15,0.15,False,0.0,0.444,3,0.2883
W000196,Divya Babu,Delhi,Z0023,2024-11-20,58,True,full_time,Zepto|Amazon_Flex,2,8.4,7,4492.71,7,0.07,True,0.05,0.431,2,0.4344
W000197,Pooja Mishra,Bengaluru,Z0104,2024-12-15,54,True,full_time,Zepto,1,8.4,5,3982.24,2,0.02,False,0.0,0.295,1,0.5
W000198,Ramesh Sundar,Hyderabad,Z0060,2025-04-04,38,True,super_active,Blinkit,1,10.2,5,3768.83,0,0.0,False,0.0,0.201,2,0.3518
W000199,Arjun Singh,Mumbai,Z0035,2025-01-19,49,True,full_time,Amazon_Flex|Swiggy,2,7.1,5,3916.52,1,0.01,True,0.05,0.441,1,0.4372
W000200,Deepa Pillai,Mumbai,Z0036,2024-07-16,76,True,super_active,Blinkit,1,11.3,6,4658.2,1,0.01,False,0.0,0.205,3,0.5307
W000201,Vijay Das,Mumbai,Z0097,2024-09-13,67,True,full_time,Blinkit|Zepto,2,8.5,4,2803.84,9,0.09,True,0.05,0.403,2,0.75
W000202,Kavitha Nair,Chennai,Z0004,2025-05-11,33,True,full_time,Blinkit|Amazon_Flex,2,7.6,4,2649.6,16,0.15,False,0.0,0.414,1,0.4164
W000203,Lakshmi Rao,Hyderabad,Z0063,2024-03-20,93,True,full_time,Swiggy,1,7.1,3,1545.04,1,0.01,True,0.05,0.276,7,0.4175
W000204,Kiran Gupta,Delhi,Z0103,2025-12-02,4,True,part_time,Amazon_Flex|Zepto,2,4.9,5,2623.39,0,0.0,False,0.0,0.404,2,0.5
W000205,Nisha Krishnan,Pune,Z0077,2024-04-09,90,True,full_time,Amazon_Flex,1,8.0,4,1798.89,0,0.0,True,0.05,0.294,4,0.3173
W000206,Manoj Iyer,Chennai,Z0002,2025-06-16,28,True,full_time,Zepto,1,8.5,5,4084.87,3,0.03,True,0.05,0.201,0,0.3082
W000207,Sunita Mehta,Chennai,Z0011,2025-11-09,7,True,full_time,Swiggy,1,8.1,4,2789.21,6,0.06,True,0.05,0.207,0,0.4109
W000208,Pooja Mishra,Hyderabad,Z0063,2024-02-13,98,True,super_active,Zepto|Swiggy,2,12.9,4,4523.23,9,0.09,False,0.0,0.479,4,0.4175
W000209,Arun Shah,Kolkata,Z0083,2024-01-19,101,True,super_active,Blinkit,1,11.8,3,2763.94,3,0.03,False,0.0,0.264,3,0.4231
W000210,Arjun Singh,Mumbai,Z0102,2024-08-29,69,True,full_time,Zomato,1,8.1,7,5026.91,5,0.05,True,0.05,0.255,3,0.5
W000211,Rohit Joshi,Mumbai,Z0038,2024-04-19,88,True,part_time,Swiggy,1,5.0,6,3515.78,3,0.03,True,0.05,0.24,3,0.4735
W000212,Ramesh Sundar,Ahmedabad,Z0089,2024-02-12,98,True,full_time,Swiggy|Amazon_Flex,2,8.1,6,3505.66,41,0.15,True,0.05,0.478,5,0.2755
W000213,Nisha Krishnan,Bengaluru,Z0048,2025-06-01,30,True,super_active,Blinkit,1,12.3,5,4047.99,2,0.02,False,0.0,0.282,0,0.31
W000214,Sunita Mehta,Hyderabad,Z0068,2024-09-26,65,True,full_time,Amazon_Flex,1,8.3,7,4866.9,1,0.01,False,0.0,0.207,7,0.3968
W000215,Arun Shah,Chennai,Z0096,2025-03-24,40,True,full_time,Zepto|Amazon_Flex|Swiggy,3,7.7,5,3817.14,21,0.15,True,0.05,0.612,3,0.75
W000216,Kiran Gupta,Mumbai,Z0035,2025-07-07,25,True,part_time,Amazon_Flex,1,3.1,4,1284.24,16,0.15,True,0.05,0.299,0,0.4372
W000217,Vijay Das,Delhi,Z0030,2025-06-20,27,True,full_time,Zomato|Swiggy,2,7.1,7,5192.44,6,0.06,True,0.05,0.434,0,0.4862
W000218,Kavitha Nair,Delhi,Z0016,2024-07-20,75,True,full_time,Zepto,1,7.1,5,3625.83,6,0.06,True,0.05,0.28,1,0.3557
W000219,Kiran Gupta,Delhi,Z0025,2024-12-06,55,True,full_time,Swiggy|Blinkit,2,7.3,5,3613.92,14,0.14,True,0.05,0.448,4,0.5137
W000220,Ganesh Murugan,Ahmedabad,Z0093,2024-10-02,65,True,super_active,Zepto,1,12.4,6,5169.27,4,0.04,False,0.0,0.201,3,0.3688
W000221,Meena Patel,Pune,Z0077,2025-04-16,37,True,part_time,Amazon_Flex,1,4.6,5,1813.43,7,0.07,False,0.0,0.238,0,0.3173
W000222,Deepa Pillai,Delhi,Z0025,2024-04-20,88,True,full_time,Amazon_Flex,1,8.2,6,4355.51,13,0.13,False,0.0,0.278,5,0.5137
W000223,Ravi Kumar,Bengaluru,Z0047,2025-03-28,39,True,part_time,Swiggy|Amazon_Flex,2,4.6,4,1760.18,7,0.07,True,0.05,0.414,1,0.2883
W000224,Kiran Gupta,Ahmedabad,Z0091,2024-11-17,58,True,full_time,Zepto|Swiggy,2,8.0,6,2959.68,5,0.05,True,0.05,0.407,5,0.3129
W000225,Nisha Krishnan,Chennai,Z0006,2024-04-13,89,True,full_time,Zomato,1,8.0,5,3134.69,22,0.15,False,0.0,0.28,3,0.4094
W000226,Meena Patel,Mumbai,Z0038,2024-10-17,62,True,part_time,Swiggy|Blinkit,2,4.9,6,2198.6,0,0.0,True,0.05,0.477,3,0.4735
W000227,Arun Shah,Chennai,Z0002,2025-01-29,48,True,super_active,Zepto|Amazon_Flex|Swiggy|Blinkit,4,10.5,5,4234.03,1,0.01,False,0.0,0.811,2,0.3082
W000228,Kiran Gupta,Mumbai,Z0044,2024-10-05,64,True,full_time,Swiggy|Zomato,2,7.5,6,3689.46,4,0.04,True,0.05,0.498,2,0.3316
W000229,Rohit Joshi,Hyderabad,Z0062,2024-01-19,101,True,full_time,Zomato|Zepto,2,7.1,7,5062.46,9,0.09,False,0.0,0.457,4,0.3974
W000230,Suresh Reddy,Hyderabad,Z0063,2025-05-18,32,True,super_active,Zomato|Zepto,2,10.8,5,5173.41,5,0.05,True,0.05,0.436,2,0.4175
W000231,Anjali Verma,Delhi,Z0020,2024-09-08,68,True,part_time,Zepto,1,4.7,3,1440.15,4,0.04,True,0.05,0.251,1,0.4737
W000232,Meena Patel,Chennai,Z0011,2024-03-29,91,True,part_time,Swiggy,1,4.4,5,2043.92,2,0.02,True,0.05,0.232,1,0.4109
W000233,Ganesh Murugan,Pune,Z0072,2025-05-07,34,True,part_time,Blinkit|Swiggy,2,4.3,5,2128.16,17,0.15,False,0.0,0.481,3,0.2807
W000234,Arun Shah,Bengaluru,Z0049,2024-10-05,64,True,full_time,Blinkit,1,8.2,3,2474.31,1,0.01,False,0.0,0.277,2,0.373
W000235,Sunita Mehta,Mumbai,Z0039,2024-08-26,70,True,part_time,Zepto,1,4.3,7,2199.99,8,0.08,False,0.0,0.293,4,0.5414
W000236,Divya Babu,Mumbai,Z0040,2024-07-15,76,True,part_time,Zepto,1,3.0,4,913.41,3,0.03,False,0.0,0.204,5,0.4755
W000237,Meena Patel,Chennai,Z0008,2025-06-22,27,True,super_active,Zepto,1,11.3,3,2211.51,7,0.07,False,0.0,0.237,0,0.5171
W000238,Manoj Iyer,Delhi,Z0098,2025-06-09,29,True,full_time,Swiggy,1,7.0,7,4968.52,13,0.13,False,0.0,0.232,1,0.75
W000239,Deepa Pillai,Mumbai,Z0034,2024-04-15,89,True,full_time,Zomato|Swiggy,2,7.1,4,2469.49,16,0.15,True,0.05,0.486,6,0.4701
W000240,Kavitha Nair,Delhi,Z0023,2025-07-19,23,True,part_time,Zepto|Zomato,2,3.5,4,912.96,4,0.04,True,0.05,0.468,0,0.4344
W000241,Divya Babu,Chennai,Z0001,2025-06-22,27,True,super_active,Blinkit|Zepto|Amazon_Flex,3,10.5,6,6406.33,16,0.15,True,0.05,0.605,2,0.3464
W000242,Priya Sharma,Hyderabad,Z0061,2024-06-13,80,True,full_time,Amazon_Flex,1,8.3,5,2998.86,5,0.05,False,0.0,0.298,6,0.3633
W000243,Anjali Verma,Delhi,Z0030,2024-03-30,91,True,part_time,Amazon_Flex,1,3.8,7,2402.64,2,0.02,False,0.0,0.23,3,0.4862
W000244,Deepa Pillai,Ahmedabad,Z0090,2025-12-17,2,True,part_time,Blinkit|Zomato,2,3.5,4,1085.93,0,0.0,True,0.05,0.442,0,0.3766
W000245,Manoj Iyer,Mumbai,Z0034,2024-11-27,57,True,part_time,Zepto,1,4.3,5,2270.0,8,0.08,True,0.05,0.246,2,0.4701
W000246,Nisha Krishnan,Bengaluru,Z0055,2024-11-23,57,True,full_time,Zomato,1,7.5,5,3171.72,5,0.05,False,0.0,0.211,2,0.3774
W000247,Arjun Singh,Delhi,Z0029,2025-07-14,24,True,part_time,Swiggy|Amazon_Flex|Zomato,3,3.1,5,1061.61,3,0.03,False,0.0,0.672,0,0.4182
W000248,Anjali Verma,Chennai,Z0008,2024-05-15,85,True,part_time,Swiggy,1,3.5,5,1084.56,4,0.04,False,0.0,0.269,4,0.5171
W000249,Arun Shah,Pune,Z0077,2024-01-10,103,True,super_active,Zepto|Amazon_Flex,2,13.0,4,4321.32,3,0.03,True,0.05,0.44,4,0.3173
W000250,Anjali Verma,Delhi,Z0016,2025-04-21,36,True,part_time,Blinkit,1,4.1,3,859.66,3,0.03,True,0.05,0.298,4,0.3557
W000251,Ganesh Murugan,Ahmedabad,Z0090,2025-08-18,19,True,full_time,Blinkit|Amazon_Flex,2,7.3,4,2347.03,0,0.0,False,0.0,0.425,1,0.3766
W000252,Divya Babu,Pune,Z0070,2024-02-07,99,True,part_time,Blinkit|Zepto|Zomato,3,3.2,3,1074.42,31,0.15,False,0.0,0.65,7,0.314
W000253,Kiran Gupta,Chennai,Z0006,2025-07-21,23,True,full_time,Blinkit|Amazon_Flex|Zepto,3,7.3,3,1829.44,2,0.02,False,0.0,0.695,0,0.4094
W000254,Deepa Pillai,Chennai,Z0004,2024-04-06,90,True,super_active,Zomato,1,12.0,6,5687.05,7,0.07,True,0.05,0.248,9,0.4164
W000255,Kiran Gupta,Kolkata,Z0087,2025-06-21,27,True,full_time,Zepto|Zomato,2,7.3,6,3136.27,2,0.02,True,0.05,0.464,2,0.4433
W000256,Ganesh Murugan,Pune,Z0074,2024-08-11,72,True,full_time,Zomato|Swiggy|Blinkit,3,7.8,5,2821.96,4,0.04,True,0.05,0.658,3,0.2021
W000257,Kiran Gupta,Kolkata,Z0084,2025-01-08,51,True,part_time,Blinkit,1,3.6,3,733.13,20,0.15,True,0.05,0.297,2,0.4442
W000258,Pooja Mishra,Delhi,Z0024,2025-07-19,23,True,part_time,Zepto|Blinkit|Amazon_Flex,3,4.8,5,1960.35,17,0.15,True,0.05,0.6,1,0.3698
W000259,Sunita Mehta,Chennai,Z0012,2024-04-07,90,True,part_time,Blinkit|Amazon_Flex,2,3.5,6,2037.87,26,0.15,True,0.05,0.449,6,0.479
W000260,Vijay Das,Mumbai,Z0043,2024-12-28,52,True,super_active,Amazon_Flex|Zomato|Blinkit,3,11.4,5,4423.04,10,0.1,True,0.05,0.602,0,0.4982
W000261,Anjali Verma,Bengaluru,Z0053,2025-06-01,30,True,full_time,Blinkit,1,8.3,6,4156.28,11,0.11,True,0.05,0.222,3,0.4124
W000262,Nisha Krishnan,Kolkata,Z0085,2025-07-31,21,True,super_active,Blinkit,1,12.7,6,5386.56,4,0.04,True,0.05,0.202,0,0.499
W000263,Arjun Singh,Chennai,Z0005,2025-01-15,50,True,full_time,Blinkit,1,7.3,5,3080.05,8,0.08,True,0.05,0.29,0,0.3739
W000264,Vijay Das,Mumbai,Z0041,2025-08-17,19,True,full_time,Amazon_Flex,1,7.4,5,2878.76,15,0.15,True,0.05,0.236,1,0.4673
W000265,Nisha Krishnan,Delhi,Z0015,2024-05-16,84,True,full_time,Blinkit|Zomato|Amazon_Flex,3,8.3,4,2559.81,15,0.15,False,0.0,0.644,5,0.3004
W000266,Manoj Iyer,Hyderabad,Z0060,2024-03-01,95,True,full_time,Blinkit|Zomato,2,8.0,4,2872.55,9,0.09,False,0.0,0.458,1,0.3518
W000267,Arun Shah,Hyderabad,Z0067,2024-11-21,57,True,full_time,Amazon_Flex|Blinkit,2,7.0,5,2660.11,13,0.13,True,0.05,0.477,4,0.3552
W000268,Manoj Iyer,Delhi,Z0098,2024-08-27,70,True,super_active,Zomato,1,11.3,6,4349.88,5,0.05,True,0.05,0.292,0,0.75
W000269,Anjali Verma,Mumbai,Z0035,2025-04-20,36,True,part_time,Zepto|Swiggy,2,3.6,4,1114.11,12,0.12,False,0.0,0.446,1,0.4372
W000270,Meena Patel,Bengaluru,Z0057,2025-06-21,27,True,full_time,Blinkit,1,7.9,5,2917.44,3,0.03,False,0.0,0.255,1,0.3642
W000271,Deepa Pillai,Chennai,Z0004,2025-05-03,34,True,part_time,Zepto,1,3.9,5,1362.44,0,0.0,False,0.0,0.297,4,0.4164
W000272,Nisha Krishnan,Ahmedabad,Z0091,2025-03-18,41,True,part_time,Swiggy|Amazon_Flex,2,3.5,5,969.86,1,0.01,True,0.05,0.416,0,0.3129
W000273,Sunita Mehta,Chennai,Z0002,2025-04-03,38,True,super_active,Zepto,1,10.4,3,3174.22,0,0.0,False,0.0,0.293,1,0.3082
W000274,Arun Shah,Chennai,Z0012,2025-06-13,28,True,full_time,Swiggy|Zomato,2,8.1,6,3499.18,3,0.03,False,0.0,0.448,1,0.479
W000275,Pooja Mishra,Delhi,Z0016,2025-07-28,22,True,part_time,Swiggy,1,4.5,5,1435.82,1,0.01,False,0.0,0.221,0,0.3557
W000276,Ganesh Murugan,Ahmedabad,Z0092,2025-06-12,28,True,super_active,Amazon_Flex,1,11.3,3,2031.46,2,0.02,True,0.05,0.251,1,0.2687
W000277,Pooja Mishra,Ahmedabad,Z0091,2025-09-10,16,True,part_time,Amazon_Flex|Blinkit,2,4.9,6,2022.2,3,0.03,False,0.0,0.477,1,0.3129
W000278,Nisha Krishnan,Hyderabad,Z0061,2024-02-09,98,True,full_time,Swiggy|Blinkit,2,7.5,7,5479.52,0,0.0,True,0.05,0.441,7,0.3633
W000279,Divya Babu,Delhi,Z0019,2024-10-19,62,True,part_time,Blinkit|Swiggy,2,3.5,4,1274.17,1,0.01,False,0.0,0.487,2,0.3606
W000280,Arjun Singh,Hyderabad,Z0066,2025-07-21,23,True,part_time,Swiggy,1,3.6,7,1500.94,12,0.12,True,0.05,0.275,0,0.4748
W000281,Ganesh Murugan,Mumbai,Z0036,2024-01-29,100,True,full_time,Blinkit|Amazon_Flex,2,8.6,5,4155.18,9,0.09,True,0.05,0.486,2,0.5307
W000282,Anjali Verma,Mumbai,Z0035,2025-11-04,8,True,part_time,Zomato,1,4.7,7,2973.34,2,0.02,True,0.05,0.286,0,0.4372
W000283,Ramesh Sundar,Ahmedabad,Z0093,2025-10-17,10,True,full_time,Amazon_Flex,1,8.9,3,1516.34,0,0.0,True,0.05,0.233,0,0.3688
W000284,Suresh Reddy,Pune,Z0075,2024-07-14,76,True,full_time,Blinkit,1,7.1,6,2787.86,1,0.01,True,0.05,0.202,3,0.3153
W000285,Pooja Mishra,Bengaluru,Z0058,2024-05-22,84,True,full_time,Zepto,1,7.2,5,3504.22,12,0.12,True,0.05,0.295,2,0.264
W000286,Arun Shah,Mumbai,Z0045,2025-11-23,5,True,super_active,Amazon_Flex|Blinkit,2,11.1,4,4098.64,5,0.05,True,0.05,0.458,0,0.652
W000287,Deepa Pillai,Mumbai,Z0042,2024-03-19,93,True,full_time,Swiggy,1,7.1,6,3715.31,2,0.02,True,0.05,0.279,7,0.5489
W000288,Sunita Mehta,Pune,Z0074,2024-05-23,83,True,full_time,Blinkit|Swiggy,2,9.0,5,3832.83,4,0.04,True,0.05,0.498,4,0.2021
W000289,Rohit Joshi,Chennai,Z0006,2025-07-25,22,True,part_time,Amazon_Flex|Blinkit,2,4.3,6,1639.32,12,0.12,True,0.05,0.471,0,0.4094
W000290,Priya Sharma,Bengaluru,Z0050,2024-07-14,76,True,full_time,Swiggy|Blinkit,2,8.3,5,4450.56,6,0.06,False,0.0,0.414,5,0.3505
W000291,Ramesh Sundar,Delhi,Z0017,2024-07-25,74,True,full_time,Zepto,1,7.2,5,3198.55,3,0.03,False,0.0,0.216,1,0.4548
W000292,Arun Shah,Mumbai,Z0043,2024-02-09,98,True,part_time,Zomato,1,4.6,3,1578.79,9,0.09,True,0.05,0.276,6,0.4982
W000293,Suresh Reddy,Delhi,Z0013,2024-08-02,73,True,full_time,Zepto|Blinkit|Zomato,3,8.0,4,3099.76,4,0.04,True,0.05,0.694,2,0.4133
W000294,Arjun Singh,Bengaluru,Z0053,2024-03-01,95,True,full_time,Swiggy,1,7.3,4,2086.59,4,0.04,False,0.0,0.222,6,0.4124
W000295,Vijay Das,Hyderabad,Z0061,2024-08-26,70,True,full_time,Amazon_Flex,1,7.2,3,1787.52,8,0.08,False,0.0,0.278,1,0.3633
W000296,Nisha Krishnan,Kolkata,Z0080,2024-07-02,78,True,full_time,Blinkit|Zomato|Swiggy,3,7.6,6,4103.82,34,0.15,True,0.05,0.666,4,0.4549
W000297,Pooja Mishra,Bengaluru,Z0049,2025-04-03,38,True,full_time,Amazon_Flex,1,8.4,5,3826.19,4,0.04,True,0.05,0.293,0,0.373
W000298,Deepa Pillai,Pune,Z0070,2024-09-10,68,True,full_time,Zomato|Zepto,2,8.9,6,3412.87,11,0.11,False,0.0,0.477,2,0.314
W000299,Arjun Singh,Kolkata,Z0081,2025-10-27,9,True,full_time,Amazon_Flex|Swiggy,2,7.5,3,1917.8,2,0.02,True,0.05,0.5,0,0.4557
W000300,Meena Patel,Bengaluru,Z0056,2024-12-25,53,True,part_time,Zomato,1,4.8,4,1709.74,16,0.15,False,0.0,0.263,0,0.3227
W000301,Anjali Verma,Bengaluru,Z0057,2025-08-12,20,True,full_time,Swiggy,1,7.3,6,4555.32,6,0.06,False,0.0,0.286,0,0.3642
W000302,Vijay Das,Chennai,Z0004,2025-12-15,2,True,full_time,Zomato,1,8.3,3,1427.52,2,0.02,True,0.05,0.202,0,0.4164
W000303,Lakshmi Rao,Mumbai,Z0102,2025-08-17,19,True,full_time,Zomato|Amazon_Flex,2,8.3,7,5454.77,14,0.14,False,0.0,0.446,0,0.5
W000304,Suresh Reddy,Bengaluru,Z0048,2025-06-13,28,True,full_time,Blinkit,1,7.6,7,3979.54,19,0.15,False,0.0,0.266,3,0.31
W000305,Sunita Mehta,Mumbai,Z0032,2025-04-01,39,True,part_time,Zepto,1,4.3,6,2663.51,0,0.0,False,0.0,0.282,1,0.4129
W000306,Arjun Singh,Pune,Z0073,2024-09-18,67,True,part_time,Swiggy|Zepto|Zomato,3,4.1,7,2745.28,11,0.11,True,0.05,0.684,3,0.244
W000307,Pooja Mishra,Kolkata,Z0079,2024-08-03,73,True,part_time,Blinkit|Swiggy,2,3.4,5,1647.02,3,0.03,True,0.05,0.46,1,0.3925
W000308,Arun Shah,Pune,Z0075,2025-05-12,33,True,full_time,Swiggy|Zepto,2,8.8,4,3169.09,2,0.02,False,0.0,0.462,0,0.3153
W000309,Kiran Gupta,Kolkata,Z0082,2024-02-22,96,True,part_time,Amazon_Flex|Blinkit,2,4.6,6,2405.09,2,0.02,False,0.0,0.431,2,0.469
W000310,Arun Shah,Kolkata,Z0086,2025-11-02,8,True,full_time,Zomato,1,8.2,5,2201.06,8,0.08,False,0.0,0.222,0,0.4704
W000311,Arjun Singh,Mumbai,Z0037,2025-04-19,36,True,part_time,Zepto|Swiggy,2,3.3,6,1555.41,33,0.15,True,0.05,0.429,1,0.5036
W000312,Ramesh Sundar,Bengaluru,Z0057,2025-04-03,38,True,full_time,Amazon_Flex,1,7.4,4,2494.53,2,0.02,True,0.05,0.268,0,0.3642
W000313,Arun Shah,Mumbai,Z0039,2025-06-13,28,True,part_time,Blinkit|Amazon_Flex,2,3.6,4,1308.76,1,0.01,False,0.0,0.42,0,0.5414
W000314,Rohit Joshi,Mumbai,Z0039,2025-03-01,43,True,part_time,Swiggy,1,3.3,4,1037.04,0,0.0,True,0.05,0.21,0,0.5414
W000315,Deepa Pillai,Hyderabad,Z0062,2025-06-13,28,True,full_time,Zomato,1,9.0,6,4560.53,12,0.12,True,0.05,0.278,2,0.3974
W000316,Lakshmi Rao,Bengaluru,Z0049,2025-12-06,3,True,full_time,Zepto,1,8.9,4,3587.54,3,0.03,True,0.05,0.207,0,0.373
W000317,Rohit Joshi,Pune,Z0074,2025-08-26,18,True,full_time,Amazon_Flex|Zepto|Zomato,3,8.4,5,3923.28,2,0.02,False,0.0,0.641,1,0.2021
W000318,Ramesh Sundar,Mumbai,Z0036,2025-04-07,38,True,part_time,Zomato,1,3.0,5,1454.41,2,0.02,True,0.05,0.277,2,0.5307
W000319,Divya Babu,Ahmedabad,Z0088,2025-03-04,43,True,full_time,Zomato,1,7.5,5,1925.33,1,0.01,False,0.0,0.282,1,0.3382
W000320,Anjali Verma,Chennai,Z0096,2024-05-21,84,True,full_time,Blinkit,1,7.5,5,2410.78,7,0.07,False,0.0,0.236,3,0.75
W000321,Divya Babu,Bengaluru,Z0100,2024-07-21,75,True,full_time,Swiggy,1,7.9,5,4069.04,7,0.07,True,0.05,0.214,1,0.75
W000322,Manoj Iyer,Delhi,Z0103,2024-01-19,101,True,full_time,Amazon_Flex|Swiggy|Zepto,3,7.3,6,5336.99,1,0.01,False,0.0,0.666,1,0.5
W000323,Meena Patel,Kolkata,Z0080,2024-06-14,80,True,full_time,Amazon_Flex|Swiggy,2,8.1,6,4138.86,3,0.03,True,0.05,0.407,3,0.4549
